id,cebuano,tagalog
b.num.32.17,"Apan kami magaandam nga sangkap sa hinagiban aron sa paglakaw una sa mga anak sa Israel, hangtud nga madala namo sila ngadto sa ilang dapit: ug ang among mga kabataan magapuyo sa mga kalungsoran nga may malig-ong salipdanan tungod sa mga pumopuyo sa yuta.","At, narito, kayo'y nagsipagtindig na kahalili ng inyong mga magulang, supling ng mga taong makasalanan, upang dagdagan pa ninyo ang mabangis na galit ng Panginoon sa Israel."
b.num.32.18,"Dili kami mamauli sa among mga kabalayan, hangtud nga ang mga anak sa Israel makapanunod ang tagsatagsa ka tawo sa iyang panulondon.",Sapagka't kung kayo'y lumihis ng pagsunod sa kaniya ay kaniyang iiwang muli sila sa ilang; at inyong lilipulin ang buong bayang ito.
b.num.32.19,"Kay kami dili magapanunod uban kanila didto sa tabok sa Jordan, ug sa unahan; tungod kay ang among panulondon nahatag kanamo dinhi niining taboka sa Jordan dapit ngadto sa silangan.","At sila'y nagsilapit sa kaniya, at nagsabi, Gagawa kami rito ng mga kulungan sa aming mga hayop, at ng mga bayan sa aming mga bata:"
b.num.32.20,"Ug si Moises miingon kanila: Kong pagabuhaton ninyo kining butanga, kong kamo managsankap sa hinagiban aron sa paglakaw sa atubangan ni Jehova ngadto sa gubat,",Nguni't kami ay magsisipagalmas upang magpauna sa mga anak ni Israel hanggang sa aming maipasok sa kanilang dakong karoroonan: at ang aming mga bata ay magsisitahan sa mga bayang nakukutaan dahil sa mga nagsisitahan sa lupain.
b.num.32.21,"Ug ang tagsatagsa ka tawo kaninyo nga sangkap sa hinagiban motabok sa Jordan sa atubangan ni Jehova, hangtud nga mapapahawa niya ang iyang mga kaaway gikan sa iyang atubangan,","Kami ay hindi magsisibalik sa aming mga bahay, hanggang sa ang mga anak ni Israel ay magari bawa't isa ng kaniyang sariling pag-aari."
b.num.32.22,"Ug ang yuta masakop na sa atubangan ni Jehova; unya sa human niini mamauli kamo, ug kamo mawalay sala ngadto kang Jehova, ug ngadto sa Israel; ug kining yutaa mamahimo nga kaugalingon alang kaninyo sa pagpanag-iya sa atubangan ni Jehova.","Sapagka't hindi kami makikimana sa kanila sa kabilang ibayo ng Jordan, at sa dako pa roon; sapagka't tinaglay na namin ang aming mana rito sa dakong silanganan ng Jordan."
b.num.32.23,"Apan kong kini dili ninyo pagabuhaton, ania karon, kamo nakasala batok kang Jehova; ug sa pagkamatuod hipalgan ikaw sa imong sala.","At sinabi ni Moises sa kanila, Kung gagawin ninyo ang bagay na ito; kung kayo'y magsisipagalmas upang pumaroon sa harap ng Panginoon sa pakikipagbaka,"
b.num.32.24,"Pagtukod kamo ug mga kalungsoran alang kaninyo ug sa inyong mga kabataan, ug mga toril alang sa inyong mga carnero; ug buhata kadtong tanan nga nanagpanggula gikan sa inyong baba.","At bawa't may almas sa inyo ay daraan sa Jordan sa harap ng Panginoon, hanggang sa kaniyang mapalayas ang kaniyang mga kaaway sa harap niya."
b.num.32.25,"Ug ang mga anak ni Gad ug ang mga anak ni Ruben mingsulti kang Moises, nga nagaingon: Ang imong mga sulogoon magabuhat sumala sa ginasugo sa akong ginoo.","At ang lupain ay mapasuko sa harap ng Panginoon: ay makababalik nga kayo pagkatapos, at hindi kayo magiging salarin sa Panginoon, at sa Israel; at ang lupaing ito ay magiging inyong pag-aari sa harap ng Panginoon."
b.num.32.26,"Ang among mga kabataan, ang among mga asawa, ang among mga panon sa carnero, ug ang tanan namong kahayupan, magapuyo sa mga kalungsoran sa Galaad,","Nguni't kung hindi ninyo gagawing ganito ay, narito, kayo'y nagkasala laban sa Panginoon: at talastasin ninyo na aabutin kayo ng inyong kasalanan."
b.num.32.27,"Apan ang imong mga sulogoon moagi, ang tagsatagsa ka tawo nga sangkap sa hinagiban alang sa gubat, sa atubangan ni Jehova ngadto sa gubat, sumala sa gipamulong sa akong ginoo.","Igawa ninyo ng mga siyudad ang inyong mga bata, at ng mga kulungan ang inyong mga tupa; at isagawa ninyo ang nabuka sa inyong bibig."
b.num.32.28,"Busa si Moises naghatag ug sugo kang Eleazar ang sacerdote, ug kang Josue ang anak nga lalake ni Nun, ug sa mga pangulo sa mga amahan sa mga panimalay sa mga anak sa Israel.","At sinalita ng mga anak ni Gad at ng mga anak ni Ruben kay Moises, na sinasabi, Isasagawa ng iyong mga lingkod ang gaya ng iniutos ng aking panginoon."
b.num.32.29,"Ug si Moises miingon kanila: Kong ang mga anak ni Gad ug ang mga anak ni Ruben moagi uban kaninyo ngadto sa tabok sa Jordan, tagsatagsa ka tawo nga sangkap sa hinagiban sa gubat, sa atubangan ni Jehova, ug ang yuta ikapasakop na sa inyong atubangan; nan igahatag ninyo kanila ang yuta sa Galaad aron panag-iyahon nila.","Ang aming mga bata, ang aming mga asawa, ang aming kawan at ang aming buong bakahan ay matitira riyan sa mga bayan ng Galaad:"
b.num.32.30,"Apan kong sila dili motabok uban kaninyo nga sangkap sa hinagiban, sila magapanag-iya sa yuta sa taliwala ninyo didto sa yuta sa Canaan.","Nguni't ang iyong mga lingkod ay magsisitawid, bawa't lalake na may almas sa pakikipagbaka, sa harap ng Panginoon upang makipagbaka, gaya ng sinabi ng aking panginoon."
b.num.32.31,"Ug ang mga anak ni Gad ug ang mga anak ni Ruben mingtubag, nga nagaingon: Ingon sa gipamulong ni Jehova sa imong mga sulogoon, mao man ang among pagabuhaton.","Sa gayo'y ipinagbilin sila ni Moises kay Eleazar na saserdote, at kay Josue na anak ni Nun, at sa mga pangulo sa mga sangbahayan ng mga magulang ng mga lipi ng mga anak ni Israel."
b.num.32.32,"Moagi kami nga sangkap sa hinagiban sa atubangan ni Jehova ngadto sa yuta sa Canaan, ug ang gipanag-iya namo nga sa among panulondon magapabilin uban kanamo sa unahan sa Jordan.","At sinabi sa kanila ni Moises, Kung ang mga anak ni Gad at ang mga anak ni Ruben ay magsisitawid na kasama ninyo sa Jordan, ang lahat ng lalake na may almas sa pakikipagbaka, sa harap ng Panginoon, at kung ang lupain ay mapasuko sa harap ninyo: ay ibibigay nga ninyo sa kanila na pinakaari ang lupain ng Galaad."
b.num.32.33,"Ug si Moises naghatag ngadto kanila, bisan ngadto sa mga anak ni Gad, ug ngadto sa mga anak ni Ruben, ug ngadto sa katunga-nga-banay ni Manases, ang anak nga lalake ni Jose, ang gingharian ni Sihon hari sa mga Amorehanon, ug ang gingharian ni Og hari sa Basan, ang yuta, sumala sa mga kalungsoran niini uban ang mga utlanan bisan ang mga kalungsoran sa yuta nga nagalibut.","Nguni't kung sila'y hindi tatawid na kasama ninyo na may almas, ay magkakaroon sila ng pag-aari na kasama ninyo sa lupain ng Canaan."
b.num.32.34,"Ug ang mga anak ni Gad nagtukod sa Dibon, ug sa Ataroth, ug sa Aroer,","At ang mga anak ni Gad at ang mga anak ni Ruben ay nagsisagot, na nangagsasabi, Kung paano ang sinabi ng Panginoon sa iyong mga lingkod ay gayon ang gagawin namin,"
b.num.32.35,"Ug sa Atroth-sophan, ug sa Jazer, ug sa Jogbaa,","Kami ay tatawid na may almas sa harap ng Panginoon sa lupain ng Canaan, at ang magiging pag-aari naming mana ay sa dakong ito ng Jordan."
b.num.32.36,"Ug sa Beth-nimra, ug sa Beth-haran: mga kalungsoran nga linig-onan, ug mga toril alang sa mga carnero.","At ibinigay ni Moises sa kanila, sa mga anak ni Gad, at sa mga anak ni Ruben, at sa kalahati ng lipi ni Manases na anak ni Jose, ang kaharian ni Sehon na hari ng mga Amorrheo, at ang kaharian ni Og na hari sa Basan, ang lupain ayon sa mga bayan niyaon, sa loob ng mga hangganan niyaon, sa makatuwid baga'y ang mga bayan sa palibot ng lupain."
b.num.32.37,"Ug ang mga anak ni Ruben nanagtukod sa Hesbon, ug sa Eleale, ug sa Kiriathaim,","At itinayo ng mga anak ni Gad ang Dibon, at ang Ataroth, at ang Aroer,"
b.num.32.38,"Ug sa Nebo, ug sa Baalmeon, (ang mga ngalan niini gipangilisan,) ug sa Sibma: ug nanaghatag sila ug laing mga ngalan sa mga kalungsoran nga ilang gitukod.","At ang Ataroth-sophan, at ang Jazer, at ang Jogbaa,"
b.num.32.39,"Ug ang mga anak ni Machir, anak nga lalake ni Manases miadto sa Galaad, ug nagkuha niini, ug giagawan ang mga Amorehanon nga nanagpuyo didto.","At ang Beth-nimra at ang Bet-haran: na mga bayang nakukutaan, at kulungan din naman ng mga tupa."
b.num.32.40,Ug si Moises naghatag sa Galaad ngadto kang Machir ang anak nga lalake ni Manases; ug siya mipuyo didto.,"At itinayo naman ng mga anak ni Ruben ang Hesbon, at ang Eleale, at ang Ciriathaim,"
b.num.32.41,"Ug si Jair, ang anak nga lalake ni Manases miadto ug nagkuha sa mga kalungsoran nga gagmay niana, ug ginganlan kini ug Haboth-jair.","At ang Nebo, at ang Baal-meon, (na ang pangalan ng mga yaon ay binago,) at ang Sibma: at nilagyan ng ibang mga pangalan ang mga bayan na kanilang itinayo."
b.num.32.42,"Ug si Noba miadto ug nagkuha sa Kenath, ug ang mga balangay niini, ug ginganlan kini ug Noba, sunod sa iyang kaugalingon nga ngalan.","At ang mga anak ni Machir na anak ni Manases ay nagsiparoon sa Galaad, at kanilang sinakop, at pinalayas ang mga Amorrheo na nandoon."
b.num.33.1,"Kini mao ang mga pagpanaw sa mga anak sa Israel, sa diha nga nanggula sila gikan sa yuta sa Egipto pinaagi sa ilang mga panon ilalum sa kamot ni Moises ug ni Aaron.",At ibinigay ni Moises ang Galaad kay Machir na anak ni Manases; at kaniyang tinahanan.
b.num.33.2,Ug si Moises nagsulat sa tanan nilang mga paglakaw sa paggula sumala sa ilang mga pagpanaw tungod sa sugo ni Jehova: ug kini mao ang ilang mga pagpanaw sumala sa ilang mga paglakaw sa pagpanggula.,At si Jair na anak ni Manases ay naparoon at sinakop ang mga bayan niyaon at tinawag na Havoth-jair.
b.num.33.3,"Ug sila mingpanaw gikan sa Rameses sa nahaunang bulan, sa ikanapulo ug lima ka adlaw sa nahaunang bulan; sa pagkaugma human sa pasko ang mga anak sa Israel nanagpanggula uban ang binayaw nga kamot sa atubangan sa mga mata sa mga Egiptohanon,","At si Noba ay naparoon at sinakop ang Kenath, at ang mga nayon niyaon, at tinawag na Noba, ayon sa kaniyang sariling pangalan."
b.num.33.4,"Samtang ang mga Egiptohanon nanaglubong sa tanan nilang mga panganay, nga gipamatay ni Jehova sa taliwala nila: sa ibabaw sa ilang mga dios si Jehova nagahimo usab ug mga paghukom.","Ito ang mga paglalakbay ng mga anak ni Israel, nang sila'y magsilabas sa lupain ng Egipto, ayon sa kanilang mga hukbo sa ilalim ng kapangyarihan ni Moises at ni Aaron."
b.num.33.5,"Ug ang mga anak sa Israel mingpanaw gikan sa Rameses, ug mingpahaluna sa Succoth.",At isinulat ni Moises ang kanilang mga pagyao ayon sa kanilang mga paglalakbay alinsunod sa utos ng Panginoon: at ito ang kanilang mga paglalakbay ayon sa kanilang mga pagyao.
b.num.33.6,"Ug mingpanaw sila gikan sa Succoth, ug mingpahaluna sa Etham, nga didto sa daplin sa kamingawan.","At sila'y nagsipaglakbay mula sa Rameses nang unang buwan, nang ikalabing limang araw ng unang buwan; nang kinabukasan pagkatapos ng paskua ay nagsialis ang mga anak ni Israel na may kamay na nakataas sa paningin ng lahat ng mga taga Egipto,"
b.num.33.7,"Ug mingpanaw sila gikan sa Etham, ug namalik ngadto sa Pi-hahiroth, nga diha sa atbang sa Baalsepon; ug ming pahaluna sila atbang sa Migdol.","Samantalang inililibing ng mga taga Egipto ang lahat ng kanilang panganay, na nilipol ng Panginoon sa gitna nila: na pati ng kanilang mga dios ay hinatulan ng Panginoon."
b.num.33.8,"Ug sila mingpanaw gikan sa atbang sa Pi-hahiroth, ug minglabang sa taliwala sa dagat ngadto sa kamingawan: ug nanlakaw sila sa panaw nga tolo ka adlaw sa kamingawan sa Etham, ug mingpahaluna sa Mara.",At ang mga anak ni Israel ay naglakbay mula sa Rameses at humantong sa Succoth.
b.num.33.9,"Ug sila mingpanaw gikan sa Mara, ug ming-abut didto sa Elim: ug didto sa Elim may napulo ug duha ka tinubdan sa tubig, ug kapitoan ka mga palma; ug sila mingpahaluna didto.",At sila'y naglakbay mula sa Succoth at humantong sa Etham na nasa gilid ng ilang.
b.num.33.10,"Ug sila mingpanaw gikan sa Elim, ug mingpahaluna sa daplin sa Dagat nga Mapula.","At sila'y naglakbay mula sa Etham, at lumiko sa Pi-hahiroth, na nasa tapat ng Baal-sephon: at humantong sa tapat ng Migdol."
b.num.33.11,"Ug sila mingpanaw gikan sa Dagat nga Mapula, ug mingpahaluna didto sa kamingawan sa Zin.","At sila'y naglakbay mula sa tapat ng Hahiroth, at nagsipagdaan sa gitna ng dagat hanggang sa ilang: at sila'y naglakbay na tatlong araw sa ilang ng Etham at humantong sa Mara."
b.num.33.12,"Ug sila mingpanaw gikan sa kamingawan sa Zin, ug mingpahaluna didto sa Dopka.","At sila'y naglakbay mula sa Mara, at dumating sa Elim: at sa Elim ay may labing dalawang bukal ng tubig at pitong pung puno ng palma; at sila'y humantong doon."
b.num.33.13,"Ug sila mingpanaw gikan sa Dopka, ug mingpahaluna didto sa Alus.","At sila'y naglakbay mula sa Elim, at humantong sa tabi ng Dagat na Mapula."
b.num.33.14,"Ug sila mingpanaw gikan sa Alus, ug mingpahaluna didto sa Repidim, diin walay tubig nga mainum sa katawohan.","At sila'y naglakbay mula sa Dagat na Mapula, at humantong sa ilang ng Zin."
b.num.33.15,"Ug sila mingpanaw gikan sa Repidim, ug mingpahaluna didto sa kamingawan sa Sinai.","At sila'y naglakbay mula sa ilang ng Zin, at humantong sa Dophca."
b.num.33.16,"Ug sila mingpanaw gikan sa kamingawan sa Sinai, ug mingpahaluna didto sa Kibroth-hataava","At sila'y naglakbay mula sa Dophca, at humantong sa Alus."
b.num.33.17,"Ug sila mingpanaw gikan sa Kibroth-hataava, ug mingpahaluna sa Haseroth.","At sila'y naglakbay mula sa Alus, at humantong sa Rephidim, na doon, nga walang tubig na mainom ang bayan."
b.num.33.18,"Ug sila mingpanaw gikan sa Haseroth, ug mingpahaluna sa Ritma.","At sila'y naglakbay mula sa Rephidim, at humantong sa ilang ng Sinai."
b.num.33.19,"Ug sila mingpanaw gikan sa Ritma, ug mingpahaluna sa Rimmon-peres.","At sila'y naglakbay mula sa ilang ng Sinai, at humantong sa Kibroth-hataava."
b.num.33.20,"Ug sila mingpanaw gikan sa Rimmon-peres, ug mingpahaluna sa Libna.","At sila'y naglakbay mula sa Kibroth-hataava, at humantong sa Haseroth."
b.num.33.21,"Ug sila mingpanaw gikan sa Libna, ug mingpahaluna sa Rissa.","At sila'y naglakbay mula sa Haseroth, at humantong sa Ritma."
b.num.33.22,"Ug sila mingpanaw gikan sa Rissa, ug mingpahaluna sa Ceelatha.","At sila'y naglakbay mula sa Ritma, at humantong sa Rimmon-peres."
b.num.33.23,"Ug sila mingpanaw gikan sa Ceelatha, ug mingpahaluna didto sa bukid sa Sepher.","At sila'y naglakbay mula sa Rimmon-peres, at humantong sa Libna."
b.num.33.24,"Ug sila mingpanaw gikan sa bukid sa Sepher, ug mingpahaluna sa Harada.","At sila'y naglakbay mula sa Libna, at humantong sa Rissa."
b.num.33.25,"Ug sila mingpanaw gikan sa Harada, ug mingpahaluna sa Maceloth.","At sila'y naglakbay mula sa Rissa, at humantong sa Ceelatha."
b.num.33.26,"Ug sila mingpanaw gikan sa Maceloth, ug mingpahaluna sa Tahath.",At sila'y naglakbay mula sa Ceelatha at humantong sa bundok ng Sepher.
b.num.33.27,"Ug sila mingpanaw gikan sa Tahath, ug mingpahaluna sa Tera.","At sila'y naglakbay mula sa bundok ng Sepher, at humantong sa Harada."
b.num.33.28,"Ug sila mingpanaw gikan sa Tera, ug mingpahaluna sa Mithca.","At sila'y naglakbay mula sa Harada, at humantong sa Maceloth."
b.num.33.29,"Ug sila mingpanaw gikan sa Mithca, ug mingpahaluna sa Hasmona.","At sila'y naglakbay mula sa Maceloth, at humantong sa Tahath."
b.num.33.30,"Ug sila mingpanaw gikan sa Hasmona, ug mingpahaluna sa Moseroth.",At sila'y naglakbay mula sa Tahath at humantong sa Tara.
b.num.33.31,"Ug sila mingpanaw gikan sa Moseroth, ug mingpahaluna sa Bene-jaakan.","At sila'y naglakbay mula sa Tara, at humantong sa Mithca."
b.num.33.32,"Ug sila mingpanaw gikan sa Bene-jaakan, ug mingpahaluna sa Horhaguidgad.","At sila'y naglakbay mula sa Mithca, at humantong sa Hasmona."
b.num.33.33,"Ug sila mingpanaw gikan sa Horhaguidgad, ug mingpahaluna sa Jotbatha.","At sila'y naglakbay mula sa Hasmona, at humantong sa Moseroth."
b.num.33.34,"Ug sila mingpanaw gikan sa Jotbatha, ug mingpahaluna sa Abrona.","At sila'y naglakbay mula sa Moseroth, at humantong sa Bene-jaacan."
b.num.33.35,"Ug sila mingpanaw gikan sa Abrona, ug mingpahaluna sa Esion-geber.","At sila'y naglakbay mula sa Bene-jaacan, at humantong sa Horhagidgad."
b.num.33.36,"Ug sila mingpanaw gikan sa Esion-geber, ug mingpahaluna didto sa kamingawan sa Zin (nga mao ang Cades).",At sila'y naglakbay mula sa Horhagidgad at humantong sa Jotbatha.
b.num.33.37,"Ug sila mingpanaw gikan sa Cades, ug mingpahaluna sa bukid sa Hor, didto sa daplin sa mga kayutaan sa Edom.","At sila'y naglakbay mula sa Jotbatha, at humantong sa Abrona."
b.num.33.38,"Ug si Aaron ang sacerdote mitungas ngadto sa bukid sa Hor tungod sa sugo ni Jehova, ug siya namatay didto, sa ika kap-atan ka tuig sa human ang mga anak sa Israel makagula gikan sa yuta sa Egipto, sa ikalima ka bulan, sa nahaunang adlaw sa bulan.","At sila'y naglakbay mula sa Abrona, at humantong sa Esion-geber."
b.num.33.39,Ug si Aaron may usa ka gatus ug kaluhaan ug tolo ka tuig ang panuigon sa iyang pagkamatay didto sa bukid sa Hor.,"At sila'y naglakbay mula sa Esion-geber, at humantong sa ilang ng Zin (na siya ring Cades)."
b.num.33.40,"Ug ang Canaanhon, ang hari sa Arad, nga nagapuyo sa Habagatar sa yuta sa Canaan, nakadungog mahitungod sa pag-abut sa mga anak sa Israel.","At sila'y naglakbay mula sa Cades, at humantong sa bundok ng Hor, sa gilid ng lupain ng Edom."
b.num.33.41,"Ug sila mingpanaw gikan sa bukid sa Hor, ug mingpahaluna sa Salmona.","At si Aaron na saserdote ay sumampa sa bundok ng Hor sa utos ng Panginoon, at namatay roon, sa ikaapat na pung taon, pagkaalis ng mga anak ni Israel sa lupain ng Egipto, sa ikalimang buwan, nang unang araw ng buwan."
b.num.33.42,"Ug sila mingpanaw gikan sa Salmona, ug mingpahaluna sa Punon.",At si Aaron ay may isang daan at dalawang pu't tatlong taon nang siya'y mamatay sa bundok ng Hor.
b.num.33.43,"Ug sila mingpanaw gikan sa Punon, ug mingpahaluna sa Oboth.","At ang Cananeo na hari sa Arad, na tumatahan sa Timugan, sa lupain ng Canaan, ay nakarinig ng pagdating ng mga anak ni Israel."
b.num.33.44,"Ug sila mingpanaw gikan sa Oboth, ug mingpahaluna sa Ihe-abarim, didto sa utlanan sa Moab.","At sila'y naglakbay mula sa bundok ng Hor, at humantong sa Salmona."
b.num.33.45,"Ug sila mingpanaw gikan sa Ihe-abarim, ug mingpahaluna sa Dibongad.","At sila'y naglakbay mula sa Salmona, at humantong sa Phunon."
b.num.33.46,"Ug sila mingpanaw gikan sa Dibon-gad, ug mingpahaluna sa Almon-diblataim.","At sila'y naglakbay mula sa Phunon, at humantong sa Oboth."
b.num.33.47,"Ug sila mingpanaw gikan sa Almon-diblataim, ug mingpahaluna didto sa kabukiran sa Abarim, atbang sa Nebo.","At sila'y naglakbay mula sa Oboth, at humantong sa Igeabarim, sa hangganan ng Moab."
b.num.33.48,"Ug sila mingpanaw gikan sa kabukiran sa Abarim, ug mingpahaluna didto sa kapatagan sa Moab haduol sa Jordan didto sa Jerico.","At sila'y naglakbay mula sa Igeabarim, at humantong sa Dibon-gad."
